episode,training_reward
9568,1.0
9569,1.0
9570,1.0
9571,0.0
9572,1.0
9573,0.0
9574,0.0
9575,0.0
9576,1.0
9577,3.0
9578,1.0
9579,0.0
9580,1.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,1.0
9586,0.0
9587,1.0
9588,2.0
9589,0.0
9590,1.0
9591,0.0
9592,1.0
9593,0.0
9594,1.0
9595,0.0
9596,3.0
9597,0.0
9598,1.0
9599,2.0
9600,0.0
9601,0.0
9602,2.0
9603,1.0
9604,1.0
9605,1.0
9606,0.0
9607,1.0
9608,0.0
9609,2.0
9610,3.0
9611,1.0
9612,1.0
9613,2.0
9614,0.0
9615,0.0
9616,3.0
9617,1.0
9618,1.0
9619,1.0
9620,1.0
9621,0.0
9622,0.0
9623,0.0
9624,1.0
9625,0.0
9626,0.0
9627,2.0
9628,0.0
9629,1.0
9630,1.0
9631,0.0
9632,0.0
9633,0.0
9634,2.0
9635,1.0
9636,0.0
9637,1.0
9638,0.0
9639,2.0
9640,1.0
9641,2.0
9642,1.0
9643,0.0
9644,1.0
9645,1.0
9646,0.0
9647,1.0
9648,0.0
9649,1.0
9650,2.0
9651,1.0
9652,3.0
9653,0.0
9654,1.0
9655,1.0
9656,0.0
9657,0.0
9658,0.0
9659,1.0
9660,1.0
9661,1.0
9662,2.0
9663,0.0
9664,1.0
9665,0.0
9666,1.0
9667,2.0
9668,2.0
9669,1.0
9670,1.0
9671,0.0
9672,1.0
9673,0.0
9674,6.0
9675,3.0
9676,1.0
9677,3.0
9678,0.0
9679,2.0
9680,1.0
9681,2.0
9682,0.0
9683,0.0
9684,0.0
9685,0.0
9686,3.0
9687,1.0
9688,2.0
9689,1.0
9690,2.0
9691,1.0
9692,0.0
9693,0.0
9694,0.0
9695,1.0
9696,0.0
9697,1.0
9698,1.0
9699,1.0
9700,0.0
9701,1.0
9702,0.0
9703,0.0
9704,3.0
9705,1.0
9706,1.0
9707,2.0
9708,0.0
9709,1.0
9710,2.0
9711,0.0
9712,2.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,2.0
9719,0.0
9720,0.0
9721,1.0
9722,0.0
9723,1.0
9724,2.0
9725,0.0
9726,1.0
9727,1.0
9728,0.0
9729,0.0
9730,2.0
9731,1.0
9732,2.0
9733,0.0
9734,2.0
9735,4.0
9736,0.0
9737,0.0
9738,0.0
9739,0.0
9740,1.0
9741,2.0
9742,0.0
9743,1.0
9744,0.0
9745,0.0
9746,1.0
9747,0.0
9748,0.0
9749,1.0
9750,2.0
9751,0.0
9752,0.0
9753,0.0
9754,0.0
9755,0.0
9756,0.0
9757,0.0
9758,0.0
9759,0.0
9760,1.0
9761,0.0
9762,1.0
9763,0.0
9764,1.0
9765,0.0
9766,2.0
9767,0.0
9768,0.0
9769,2.0
9770,3.0
9771,1.0
9772,0.0
9773,0.0
9774,1.0
9775,1.0
9776,2.0
9777,0.0
9778,2.0
9779,1.0
9780,0.0
9781,2.0
9782,1.0
9783,0.0
9784,2.0
9785,0.0
9786,2.0
9787,3.0
9788,0.0
9789,0.0
9790,0.0
9791,1.0
9792,0.0
9793,0.0
9794,2.0
9795,0.0
9796,1.0
9797,1.0
9798,1.0
9799,2.0
9800,1.0
9801,0.0
9802,0.0
9803,1.0
9804,0.0
9805,0.0
9806,0.0
9807,0.0
9808,1.0
9809,2.0
9810,2.0
9811,1.0
9812,1.0
9813,2.0
9814,0.0
9815,0.0
9816,0.0
9817,1.0
9818,1.0
9819,0.0
9820,1.0
9821,0.0
9822,1.0
9823,0.0
9824,0.0
9825,1.0
9826,0.0
9827,1.0
9828,0.0
9829,0.0
9830,0.0
9831,1.0
9832,0.0
9833,0.0
9834,0.0
9835,0.0
9836,0.0
9837,2.0
9838,2.0
9839,1.0
9840,1.0
9841,1.0
9842,1.0
9843,1.0
9844,0.0
9845,1.0
9846,1.0
9847,2.0
9848,1.0
9849,3.0
9850,0.0
9851,1.0
9852,1.0
9853,2.0
9854,1.0
9855,1.0
9856,1.0
9857,1.0
9858,2.0
9859,0.0
9860,1.0
9861,0.0
9862,2.0
9863,1.0
9864,0.0
9865,2.0
9866,1.0
9867,3.0
9868,2.0
9869,0.0
9870,3.0
9871,0.0
9872,1.0
9873,1.0
9874,1.0
9875,1.0
9876,1.0
9877,0.0
9878,0.0
9879,1.0
9880,1.0
9881,0.0
9882,0.0
9883,1.0
9884,1.0
9885,3.0
9886,2.0
9887,1.0
9888,2.0
9889,1.0
9890,1.0
9891,0.0
9892,0.0
9893,1.0
9894,1.0
9895,1.0
9896,1.0
9897,2.0
9898,0.0
9899,1.0
9900,0.0
9901,0.0
9902,0.0
9903,1.0
9904,0.0
9905,0.0
9906,0.0
9907,1.0
9908,1.0
9909,2.0
9910,1.0
9911,1.0
9912,0.0
9913,1.0
9914,0.0
9915,1.0
9916,0.0
9917,1.0
9918,2.0
9919,1.0
9920,1.0
9921,0.0
9922,1.0
9923,1.0
9924,0.0
9925,1.0
9926,1.0
9927,1.0
9928,1.0
9929,1.0
9930,0.0
9931,0.0
9932,1.0
9933,2.0
9934,1.0
9935,0.0
9936,0.0
9937,1.0
9938,0.0
9939,0.0
9940,1.0
9941,1.0
9942,1.0
9943,0.0
9944,1.0
9945,0.0
9946,2.0
9947,1.0
9948,1.0
9949,0.0
9950,1.0
9951,1.0
9952,0.0
9953,2.0
9954,2.0
9955,1.0
9956,1.0
9957,0.0
9958,0.0
9959,4.0
9960,1.0
9961,1.0
9962,1.0
9963,0.0
9964,1.0
9965,0.0
9966,1.0
9967,0.0
9968,2.0
9969,0.0
9970,0.0
9971,0.0
9972,2.0
9973,1.0
9974,0.0
9975,0.0
9976,2.0
9977,0.0
9978,2.0
9979,2.0
9980,2.0
9981,0.0
9982,0.0
9983,0.0
9984,3.0
9985,0.0
9986,1.0
9987,1.0
9988,0.0
9989,1.0
9990,0.0
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,1.0
9996,1.0
9997,3.0
9998,1.0
9999,0.0
10000,1.0
10001,2.0
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,0.0
10007,2.0
10008,2.0
10009,1.0
10010,0.0
10011,0.0
10012,0.0
10013,1.0
10014,0.0
10015,0.0
10016,0.0
10017,2.0
10018,0.0
10019,0.0
10020,1.0
10021,1.0
10022,1.0
10023,1.0
10024,0.0
10025,0.0
10026,2.0
10027,1.0
10028,2.0
10029,1.0
10030,1.0
10031,2.0
10032,1.0
10033,0.0
10034,3.0
10035,0.0
10036,0.0
10037,0.0
10038,0.0
10039,1.0
10040,0.0
10041,4.0
10042,1.0
10043,0.0
10044,3.0
10045,2.0
10046,3.0
10047,1.0
10048,0.0
10049,0.0
10050,2.0
10051,0.0
10052,2.0
10053,1.0
10054,1.0
10055,2.0
10056,3.0
10057,0.0
10058,0.0
10059,2.0
10060,1.0
10061,1.0
10062,0.0
10063,3.0
10064,1.0
10065,2.0
10066,2.0
10067,0.0
10068,1.0
10069,2.0
10070,0.0
10071,2.0
10072,2.0
10073,0.0
10074,0.0
10075,1.0
10076,2.0
10077,1.0
10078,1.0
10079,0.0
10080,0.0
10081,1.0
10082,0.0
10083,0.0
10084,1.0
10085,0.0
10086,0.0
10087,0.0
10088,2.0
10089,0.0
10090,0.0
10091,1.0
10092,1.0
10093,1.0
10094,3.0
10095,2.0
10096,2.0
10097,1.0
10098,1.0
10099,0.0
10100,2.0
10101,2.0
10102,0.0
10103,0.0
10104,1.0
10105,0.0
10106,2.0
10107,0.0
10108,2.0
10109,0.0
10110,0.0
10111,0.0
10112,3.0
10113,2.0
10114,1.0
10115,3.0
10116,1.0
10117,0.0
10118,1.0
10119,1.0
10120,0.0
10121,0.0
10122,4.0
10123,2.0
10124,0.0
10125,3.0
10126,0.0
10127,0.0
10128,0.0
10129,2.0
10130,1.0
10131,1.0
10132,0.0
10133,2.0
10134,0.0
10135,1.0
10136,0.0
10137,1.0
10138,2.0
10139,0.0
10140,0.0
10141,0.0
10142,0.0
10143,1.0
10144,1.0
10145,1.0
10146,1.0
10147,1.0
10148,1.0
10149,1.0
10150,1.0
10151,0.0
10152,1.0
10153,1.0
10154,1.0
10155,1.0
10156,0.0
10157,3.0
10158,1.0
10159,1.0
10160,1.0
10161,0.0
10162,0.0
10163,2.0
10164,0.0
10165,0.0
10166,1.0
10167,0.0
10168,0.0
10169,0.0
10170,0.0
10171,1.0
10172,1.0
10173,4.0
10174,0.0
10175,0.0
10176,1.0
10177,1.0
10178,1.0
10179,1.0
10180,0.0
10181,0.0
10182,3.0
10183,2.0
10184,0.0
10185,0.0
10186,0.0
10187,0.0
10188,0.0
10189,1.0
10190,1.0
10191,1.0
10192,0.0
10193,1.0
10194,0.0
10195,1.0
10196,0.0
10197,0.0
10198,1.0
10199,1.0
10200,0.0
10201,0.0
10202,0.0
10203,2.0
10204,1.0
10205,2.0
10206,0.0
10207,2.0
10208,1.0
10209,0.0
10210,0.0
10211,0.0
10212,1.0
10213,2.0
10214,0.0
10215,3.0
10216,0.0
10217,1.0
10218,3.0
10219,1.0
10220,0.0
10221,1.0
10222,2.0
10223,0.0
10224,0.0
10225,1.0
10226,1.0
10227,0.0
10228,2.0
10229,0.0
10230,1.0
10231,1.0
10232,1.0
10233,0.0
10234,0.0
10235,1.0
10236,1.0
10237,3.0
10238,3.0
10239,0.0
10240,1.0
10241,0.0
10242,1.0
10243,1.0
10244,0.0
10245,1.0
10246,0.0
10247,0.0
10248,0.0
10249,2.0
10250,1.0
10251,1.0
10252,2.0
10253,2.0
10254,2.0
10255,1.0
10256,2.0
10257,1.0
10258,0.0
10259,0.0
10260,1.0
10261,1.0
10262,1.0
10263,1.0
10264,1.0
10265,0.0
10266,1.0
10267,1.0
10268,1.0
10269,0.0
10270,1.0
10271,0.0
10272,1.0
10273,0.0
10274,0.0
10275,3.0
10276,2.0
10277,2.0
10278,2.0
10279,0.0
10280,1.0
10281,1.0
10282,1.0
10283,2.0
10284,0.0
10285,2.0
10286,0.0
10287,2.0
10288,1.0
10289,3.0
10290,1.0
10291,0.0
10292,0.0
10293,1.0
10294,0.0
10295,2.0
10296,1.0
10297,1.0
10298,3.0
10299,0.0
10300,1.0
10301,3.0
10302,0.0
10303,2.0
10304,1.0
10305,2.0
10306,0.0
10307,1.0
10308,2.0
10309,0.0
10310,0.0
10311,0.0
10312,0.0
10313,0.0
10314,1.0
10315,2.0
10316,0.0
10317,1.0
10318,2.0
10319,1.0
10320,3.0
10321,0.0
10322,0.0
10323,1.0
10324,0.0
10325,1.0
10326,2.0
10327,1.0
10328,3.0
10329,0.0
10330,1.0
10331,2.0
10332,1.0
10333,1.0
10334,0.0
10335,1.0
10336,0.0
10337,1.0
10338,1.0
10339,0.0
10340,1.0
10341,1.0
10342,0.0
10343,1.0
10344,0.0
10345,1.0
10346,1.0
10347,1.0
10348,0.0
10349,0.0
10350,0.0
10351,1.0
10352,1.0
10353,0.0
10354,0.0
10355,2.0
10356,2.0
10357,0.0
10358,1.0
10359,2.0
10360,2.0
10361,1.0
10362,3.0
10363,2.0
10364,0.0
10365,1.0
10366,1.0
10367,2.0
10368,5.0
10369,1.0
10370,0.0
10371,0.0
10372,1.0
10373,1.0
10374,2.0
10375,0.0
10376,0.0
10377,1.0
10378,3.0
10379,0.0
10380,0.0
10381,1.0
10382,1.0
10383,0.0
10384,2.0
10385,0.0
10386,2.0
10387,1.0
10388,1.0
10389,0.0
10390,2.0
10391,2.0
10392,0.0
10393,2.0
10394,0.0
10395,0.0
10396,1.0
10397,0.0
10398,0.0
10399,4.0
10400,0.0
10401,0.0
10402,0.0
10403,0.0
10404,0.0
10405,3.0
10406,0.0
10407,1.0
10408,0.0
10409,0.0
10410,1.0
10411,0.0
10412,0.0
10413,2.0
10414,0.0
10415,0.0
10416,1.0
10417,1.0
10418,2.0
10419,1.0
10420,3.0
10421,2.0
10422,3.0
10423,1.0
10424,1.0
10425,0.0
10426,2.0
10427,0.0
10428,3.0
10429,1.0
10430,2.0
10431,0.0
10432,2.0
10433,1.0
10434,0.0
10435,1.0
10436,0.0
10437,1.0
10438,1.0
10439,0.0
10440,2.0
10441,1.0
10442,0.0
10443,1.0
10444,2.0
10445,2.0
10446,1.0
10447,0.0
10448,1.0
10449,0.0
10450,1.0
10451,0.0
10452,1.0
10453,1.0
10454,2.0
10455,0.0
10456,0.0
10457,0.0
10458,2.0
10459,0.0
10460,0.0
10461,0.0
10462,0.0
10463,0.0
10464,1.0
10465,0.0
10466,1.0
10467,0.0
10468,0.0
10469,0.0
10470,1.0
10471,0.0
10472,1.0
10473,0.0
10474,1.0
10475,1.0
10476,0.0
10477,1.0
10478,0.0
10479,2.0
10480,0.0
10481,0.0
10482,1.0
10483,1.0
10484,1.0
10485,1.0
10486,2.0
10487,1.0
10488,0.0
10489,0.0
10490,1.0
10491,0.0
10492,1.0
10493,2.0
10494,1.0
10495,1.0
10496,2.0
10497,2.0
10498,1.0
10499,0.0
10500,1.0
10501,1.0
10502,1.0
10503,0.0
10504,2.0
10505,1.0
10506,2.0
10507,1.0
10508,2.0
10509,1.0
10510,2.0
10511,1.0
10512,1.0
10513,0.0
10514,0.0
10515,0.0
10516,3.0
10517,0.0
10518,0.0
10519,1.0
10520,2.0
10521,2.0
10522,1.0
10523,1.0
10524,1.0
10525,1.0
10526,1.0
10527,1.0
10528,2.0
10529,1.0
10530,0.0
10531,0.0
10532,2.0
10533,0.0
10534,1.0
10535,2.0
10536,2.0
10537,3.0
10538,1.0
10539,1.0
10540,0.0
10541,1.0
10542,3.0
10543,1.0
10544,3.0
10545,0.0
10546,0.0
10547,1.0
10548,0.0
10549,2.0
10550,0.0
10551,0.0
10552,0.0
10553,0.0
10554,0.0
10555,3.0
10556,1.0
10557,0.0
10558,2.0
10559,1.0
10560,1.0
10561,3.0
10562,1.0
10563,2.0
10564,2.0
10565,0.0
10566,0.0
10567,2.0
10568,0.0
10569,1.0
10570,1.0
10571,0.0
10572,0.0
10573,1.0
10574,0.0
10575,0.0
10576,3.0
10577,1.0
10578,2.0
10579,4.0
10580,2.0
10581,0.0
10582,1.0
10583,1.0
10584,1.0
10585,1.0
10586,2.0
10587,1.0
10588,1.0
10589,3.0
10590,2.0
10591,0.0
10592,1.0
10593,1.0
10594,1.0
10595,0.0
10596,2.0
10597,1.0
10598,0.0
10599,1.0
10600,0.0
10601,1.0
10602,0.0
10603,3.0
10604,0.0
10605,0.0
10606,2.0
10607,1.0
10608,0.0
10609,1.0
10610,3.0
10611,1.0
10612,1.0
10613,1.0
10614,0.0
10615,0.0
10616,0.0
10617,1.0
10618,0.0
10619,1.0
10620,0.0
10621,3.0
10622,1.0
10623,1.0
10624,1.0
10625,0.0
10626,1.0
10627,0.0
10628,0.0
10629,1.0
10630,1.0
10631,1.0
10632,0.0
10633,1.0
10634,3.0
10635,1.0
10636,1.0
10637,1.0
10638,1.0
10639,2.0
10640,0.0
10641,2.0
10642,2.0
10643,0.0
10644,1.0
10645,1.0
10646,0.0
10647,1.0
10648,2.0
10649,1.0
10650,1.0
10651,1.0
10652,0.0
10653,1.0
10654,2.0
10655,1.0
10656,1.0
10657,3.0
10658,0.0
10659,1.0
10660,0.0
10661,1.0
10662,0.0
10663,0.0
10664,1.0
10665,0.0
10666,2.0
10667,0.0
10668,0.0
10669,0.0
10670,3.0
10671,0.0
10672,5.0
10673,1.0
10674,1.0
10675,1.0
10676,0.0
10677,1.0
10678,0.0
10679,0.0
10680,4.0
10681,2.0
10682,0.0
10683,0.0
10684,1.0
10685,2.0
10686,1.0
10687,0.0
10688,3.0
10689,2.0
10690,2.0
10691,1.0
10692,3.0
10693,0.0
10694,0.0
10695,1.0
10696,1.0
10697,0.0
10698,0.0
10699,0.0
10700,2.0
10701,2.0
10702,0.0
10703,0.0
10704,0.0
10705,0.0
10706,0.0
10707,0.0
10708,1.0
10709,3.0
10710,1.0
10711,0.0
10712,1.0
10713,1.0
10714,0.0
10715,2.0
10716,1.0
10717,1.0
10718,0.0
10719,1.0
10720,0.0
10721,1.0
10722,1.0
10723,1.0
10724,2.0
10725,1.0
10726,0.0
10727,3.0
10728,2.0
10729,1.0
10730,1.0
10731,0.0
10732,1.0
10733,0.0
10734,1.0
10735,1.0
10736,1.0
10737,1.0
10738,0.0
10739,2.0
10740,3.0
10741,3.0
10742,1.0
10743,0.0
10744,0.0
10745,1.0
10746,0.0
10747,0.0
10748,3.0
10749,1.0
10750,2.0
10751,1.0
10752,0.0
10753,2.0
10754,3.0
10755,1.0
10756,1.0
10757,1.0
10758,1.0
10759,1.0
10760,0.0
10761,1.0
10762,0.0
10763,1.0
10764,0.0
10765,1.0
10766,1.0
10767,1.0
10768,0.0
10769,0.0
10770,2.0
10771,2.0
10772,1.0
10773,2.0
10774,1.0
10775,0.0
10776,2.0
10777,1.0
10778,4.0
10779,1.0
10780,0.0
10781,0.0
10782,0.0
10783,2.0
10784,1.0
10785,1.0
10786,1.0
10787,1.0
10788,1.0
10789,1.0
10790,1.0
10791,1.0
10792,1.0
10793,3.0
10794,0.0
10795,1.0
10796,1.0
10797,3.0
10798,1.0
10799,2.0
10800,0.0
10801,1.0
10802,1.0
10803,1.0
10804,1.0
10805,0.0
10806,0.0
10807,0.0
10808,1.0
10809,0.0
10810,0.0
10811,0.0
10812,4.0
10813,0.0
10814,1.0
10815,0.0
10816,1.0
10817,1.0
10818,0.0
10819,0.0
10820,2.0
10821,0.0
10822,0.0
10823,0.0
10824,3.0
10825,1.0
10826,0.0
10827,3.0
10828,1.0
10829,2.0
10830,0.0
10831,2.0
10832,2.0
10833,0.0
10834,1.0
10835,1.0
10836,4.0
10837,1.0
10838,1.0
10839,1.0
10840,0.0
10841,1.0
10842,0.0
10843,0.0
10844,1.0
10845,1.0
10846,0.0
10847,1.0
10848,0.0
10849,2.0
10850,1.0
10851,2.0
10852,1.0
10853,1.0
10854,2.0
10855,1.0
10856,1.0
10857,2.0
10858,1.0
10859,2.0
10860,2.0
10861,0.0
10862,1.0
10863,3.0
10864,1.0
10865,0.0
10866,0.0
10867,0.0
10868,0.0
10869,2.0
10870,0.0
10871,5.0
10872,2.0
10873,3.0
10874,1.0
10875,0.0
10876,1.0
10877,1.0
10878,3.0
10879,1.0
10880,0.0
10881,0.0
10882,1.0
10883,0.0
10884,1.0
10885,3.0
10886,1.0
10887,0.0
10888,1.0
10889,4.0
10890,1.0
10891,1.0
10892,0.0
10893,1.0
10894,0.0
10895,1.0
10896,1.0
10897,2.0
10898,2.0
10899,1.0
10900,1.0
10901,0.0
10902,0.0
10903,2.0
10904,0.0
10905,1.0
10906,0.0
10907,1.0
10908,1.0
10909,1.0
10910,0.0
10911,1.0
10912,0.0
10913,1.0
10914,1.0
10915,0.0
10916,2.0
10917,0.0
10918,1.0
10919,1.0
10920,0.0
10921,1.0
10922,4.0
10923,0.0
10924,2.0
10925,0.0
10926,0.0
10927,0.0
10928,0.0
10929,2.0
10930,2.0
10931,0.0
10932,2.0
10933,0.0
10934,1.0
10935,0.0
10936,3.0
10937,2.0
10938,0.0
10939,0.0
10940,4.0
10941,1.0
10942,0.0
10943,0.0
10944,0.0
10945,3.0
10946,1.0
10947,1.0
10948,2.0
10949,1.0
10950,1.0
10951,0.0
10952,0.0
10953,1.0
10954,0.0
10955,0.0
10956,0.0
10957,1.0
10958,1.0
10959,2.0
10960,0.0
10961,1.0
10962,1.0
10963,1.0
10964,1.0
10965,0.0
10966,0.0
10967,1.0
10968,1.0
10969,1.0
10970,0.0
10971,2.0
10972,0.0
10973,1.0
10974,2.0
10975,1.0
10976,0.0
10977,0.0
10978,3.0
10979,0.0
10980,0.0
10981,1.0
10982,2.0
10983,1.0
10984,1.0
10985,0.0
10986,0.0
10987,0.0
10988,1.0
10989,0.0
10990,3.0
10991,0.0
10992,1.0
10993,1.0
10994,0.0
10995,2.0
10996,1.0
10997,0.0
10998,2.0
10999,2.0
11000,1.0
11001,0.0
11002,2.0
11003,0.0
11004,2.0
11005,4.0
11006,1.0
11007,0.0
11008,0.0
11009,0.0
11010,0.0
11011,1.0
11012,2.0
11013,3.0
11014,0.0
11015,1.0
11016,2.0
11017,2.0
11018,0.0
11019,1.0
11020,2.0
11021,1.0
11022,1.0
11023,1.0
11024,2.0
11025,0.0
11026,1.0
11027,0.0
11028,1.0
11029,1.0
11030,2.0
11031,2.0
11032,0.0
11033,1.0
11034,1.0
11035,0.0
11036,1.0
11037,0.0
11038,0.0
11039,0.0
11040,1.0
11041,1.0
11042,0.0
11043,1.0
11044,1.0
11045,1.0
11046,2.0
11047,0.0
11048,0.0
11049,1.0
11050,0.0
11051,0.0
11052,1.0
11053,0.0
11054,2.0
11055,0.0
11056,2.0
11057,0.0
11058,1.0
11059,1.0
11060,1.0
11061,1.0
11062,1.0
11063,3.0
11064,0.0
11065,1.0
11066,0.0
11067,1.0
11068,1.0
11069,1.0
11070,1.0
11071,1.0
11072,1.0
11073,1.0
11074,1.0
11075,2.0
11076,1.0
11077,0.0
11078,1.0
11079,1.0
11080,0.0
11081,2.0
11082,2.0
11083,2.0
11084,0.0
11085,0.0
11086,0.0
11087,0.0
11088,0.0
11089,1.0
11090,1.0
11091,1.0
11092,5.0
11093,0.0
11094,1.0
11095,1.0
11096,1.0
11097,0.0
11098,1.0
11099,2.0
11100,0.0
11101,1.0
11102,1.0
11103,0.0
11104,0.0
11105,1.0
11106,0.0
11107,0.0
11108,2.0
11109,1.0
11110,0.0
11111,1.0
11112,1.0
11113,3.0
11114,1.0
11115,0.0
11116,2.0
11117,0.0
11118,1.0
11119,0.0
11120,5.0
11121,0.0
11122,1.0
11123,1.0
11124,0.0
11125,1.0
11126,1.0
11127,0.0
11128,0.0
11129,1.0
11130,0.0
11131,1.0
11132,1.0
11133,1.0
11134,2.0
11135,0.0
11136,2.0
11137,0.0
11138,1.0
11139,0.0
11140,0.0
11141,3.0
11142,1.0
11143,1.0
11144,2.0
11145,1.0
11146,2.0
11147,1.0
11148,1.0
11149,1.0
11150,1.0
11151,2.0
11152,0.0
11153,0.0
11154,0.0
11155,1.0
11156,0.0
11157,2.0
11158,1.0
11159,0.0
11160,1.0
11161,2.0
11162,1.0
11163,1.0
11164,0.0
11165,1.0
11166,0.0
11167,1.0
11168,1.0
11169,0.0
11170,0.0
11171,2.0
11172,0.0
11173,0.0
11174,2.0
11175,0.0
11176,0.0
11177,1.0
11178,0.0
11179,1.0
11180,0.0
11181,2.0
11182,1.0
11183,0.0
11184,0.0
11185,3.0
11186,0.0
11187,1.0
11188,2.0
11189,0.0
11190,0.0
11191,0.0
11192,0.0
11193,0.0
11194,1.0
11195,4.0
11196,1.0
11197,2.0
11198,0.0
11199,0.0
11200,2.0
11201,2.0
11202,2.0
11203,1.0
11204,0.0
11205,1.0
11206,1.0
11207,1.0
11208,3.0
11209,1.0
11210,1.0
11211,3.0
11212,2.0
11213,0.0
11214,0.0
11215,1.0
11216,0.0
11217,1.0
11218,1.0
11219,2.0
11220,1.0
11221,1.0
11222,1.0
11223,0.0
11224,1.0
11225,1.0
11226,0.0
11227,0.0
11228,1.0
11229,1.0
11230,0.0
11231,1.0
11232,1.0
11233,2.0
11234,1.0
11235,1.0
11236,2.0
11237,2.0
11238,0.0
11239,2.0
11240,1.0
11241,1.0
11242,0.0
11243,1.0
11244,0.0
11245,1.0
11246,1.0
11247,2.0
11248,0.0
11249,1.0
11250,1.0
11251,1.0
11252,1.0
11253,1.0
11254,1.0
11255,0.0
11256,2.0
11257,0.0
11258,0.0
11259,2.0
11260,0.0
11261,1.0
11262,1.0
11263,1.0
11264,1.0
11265,1.0
11266,1.0
11267,1.0
11268,4.0
11269,0.0
11270,3.0
11271,2.0
11272,2.0
11273,5.0
11274,0.0
11275,1.0
11276,2.0
11277,4.0
11278,1.0
11279,0.0
11280,0.0
11281,0.0
11282,1.0
11283,1.0
11284,0.0
11285,1.0
11286,0.0
11287,2.0
11288,0.0
11289,2.0
11290,2.0
11291,0.0
11292,1.0
11293,1.0
11294,1.0
11295,0.0
11296,3.0
11297,0.0
11298,0.0
11299,0.0
11300,2.0
11301,1.0
11302,1.0
11303,2.0
11304,0.0
11305,2.0
11306,0.0
11307,0.0
11308,1.0
11309,3.0
11310,1.0
11311,2.0
11312,1.0
11313,1.0
11314,1.0
11315,1.0
11316,3.0
11317,1.0
11318,0.0
11319,0.0
11320,0.0
11321,0.0
11322,0.0
11323,2.0
11324,0.0
11325,1.0
11326,1.0
11327,1.0
11328,2.0
11329,2.0
11330,2.0
11331,2.0
11332,3.0
11333,1.0
11334,1.0
11335,0.0
11336,3.0
11337,1.0
11338,0.0
11339,1.0
11340,2.0
11341,0.0
11342,3.0
11343,1.0
11344,1.0
11345,0.0
11346,0.0
11347,1.0
11348,2.0
11349,1.0
11350,2.0
11351,1.0
11352,0.0
11353,1.0
11354,0.0
11355,2.0
11356,0.0
11357,1.0
11358,0.0
11359,1.0
11360,0.0
11361,0.0
11362,0.0
11363,2.0
11364,1.0
11365,1.0
11366,0.0
11367,1.0
11368,1.0
11369,1.0
11370,1.0
11371,2.0
11372,1.0
11373,1.0
11374,0.0
11375,2.0
11376,1.0
11377,1.0
11378,0.0
11379,1.0
11380,1.0
11381,0.0
11382,0.0
11383,0.0
11384,0.0
11385,0.0
11386,1.0
11387,3.0
11388,2.0
11389,1.0
11390,1.0
11391,0.0
11392,2.0
11393,1.0
11394,0.0
11395,2.0
11396,2.0
11397,1.0
11398,1.0
11399,2.0
11400,1.0
11401,4.0
11402,1.0
11403,1.0
11404,0.0
11405,0.0
11406,2.0
11407,1.0
11408,3.0
11409,1.0
11410,0.0
11411,0.0
11412,1.0
11413,0.0
11414,1.0
11415,2.0
11416,1.0
11417,0.0
11418,2.0
11419,1.0
11420,0.0
11421,2.0
11422,2.0
11423,0.0
11424,1.0
11425,1.0
11426,2.0
11427,0.0
11428,4.0
11429,3.0
11430,1.0
11431,1.0
11432,1.0
11433,1.0
11434,1.0
11435,0.0
11436,1.0
11437,2.0
11438,0.0
11439,2.0
11440,0.0
11441,0.0
11442,1.0
11443,1.0
11444,0.0
11445,1.0
11446,0.0
11447,2.0
11448,1.0
11449,3.0
11450,2.0
11451,0.0
11452,1.0
11453,2.0
11454,1.0
11455,1.0
11456,3.0
11457,1.0
11458,2.0
11459,0.0
11460,1.0
11461,1.0
11462,1.0
11463,4.0
11464,2.0
11465,2.0
11466,0.0
11467,0.0
11468,0.0
11469,1.0
11470,1.0
11471,1.0
11472,1.0
11473,1.0
11474,0.0
11475,0.0
11476,1.0
11477,0.0
11478,1.0
11479,2.0
11480,1.0
11481,2.0
11482,2.0
11483,1.0
11484,0.0
11485,0.0
11486,3.0
11487,1.0
11488,0.0
11489,3.0
11490,2.0
11491,1.0
11492,3.0
11493,3.0
11494,1.0
11495,1.0
11496,0.0
11497,3.0
11498,1.0
11499,1.0
11500,1.0
11501,1.0
11502,2.0
11503,1.0
11504,1.0
11505,1.0
11506,1.0
11507,1.0
11508,3.0
11509,1.0
11510,2.0
11511,0.0
11512,1.0
11513,0.0
11514,1.0
11515,1.0
11516,0.0
11517,0.0
11518,0.0
11519,1.0
11520,2.0
11521,1.0
11522,0.0
11523,3.0
11524,1.0
11525,1.0
11526,1.0
11527,2.0
11528,1.0
11529,0.0
11530,0.0
11531,1.0
11532,1.0
11533,2.0
11534,2.0
11535,2.0
11536,3.0
11537,1.0
11538,0.0
11539,1.0
11540,1.0
11541,2.0
11542,0.0
11543,0.0
11544,2.0
11545,3.0
11546,1.0
11547,2.0
11548,1.0
11549,1.0
11550,2.0
11551,0.0
11552,0.0
11553,0.0
11554,2.0
11555,0.0
11556,1.0
11557,1.0
11558,1.0
11559,1.0
11560,1.0
11561,0.0
11562,2.0
11563,1.0
11564,1.0
11565,1.0
